DateTime,Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption
2017-01-08 06:30:00,22882.02532,13933.1307,14932.04819
2017-01-08 06:40:00,22657.21519,13783.58663,14602.40964
2017-01-08 06:50:00,21830.88608,13170.82067,14203.37349
2017-01-08 07:00:00,20785.82278,12488.7538,13867.95181
2017-01-08 07:10:00,20032.40506,12029.17933,12977.3494
2017-01-08 07:20:00,19692.1519,11981.76292,11895.90361
2017-01-08 07:30:00,19430.88608,11606.07903,10901.20482
2017-01-08 07:40:00,19522.02532,11438.29787,10519.51807
2017-01-08 07:50:00,19570.63291,11533.1307,10554.21687
2017-01-08 08:00:00,20117.46835,11704.55927,10560.0
